epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,6960.47,1.02255,0.58892,1.08698,0.92629,0.72857,0.77671,0.52261,1.0691,0.52697,1.11849,0.00307,0.00307,0.00307
72,7058.31,1.03188,0.59493,1.09424,0.92681,0.73103,0.77977,0.52454,1.06903,0.52561,1.1192,0.002971,0.002971,0.002971
73,7156.27,1.0188,0.58556,1.08717,0.93264,0.73174,0.781,0.52486,1.07152,0.5219,1.12159,0.002872,0.002872,0.002872
74,7254.03,1.01875,0.58099,1.08651,0.92717,0.73505,0.78111,0.52625,1.06715,0.51156,1.11885,0.002773,0.002773,0.002773
75,7351.94,1.01724,0.57773,1.08359,0.92671,0.73481,0.78158,0.52651,1.06552,0.51726,1.11756,0.002674,0.002674,0.002674
76,7450,1.01139,0.57847,1.08703,0.92796,0.73263,0.77918,0.5247,1.06653,0.52081,1.12033,0.002575,0.002575,0.002575
77,7547.84,1.01335,0.57389,1.0848,0.9253,0.73388,0.78113,0.52414,1.07163,0.51549,1.12271,0.002476,0.002476,0.002476
78,7645.51,1.00871,0.57365,1.08398,0.92135,0.73758,0.78014,0.52445,1.06592,0.52044,1.11707,0.002377,0.002377,0.002377
79,7743.47,1.01214,0.57754,1.08493,0.7819,0.73675,0.78206,0.52519,1.06424,0.51826,1.11961,0.002278,0.002278,0.002278
80,7841.44,1.01206,0.57246,1.08464,0.92364,0.73989,0.78197,0.52643,1.06166,0.51459,1.11852,0.002179,0.002179,0.002179
81,7939.31,1.00492,0.57077,1.08267,0.92438,0.73882,0.78141,0.52714,1.06373,0.5171,1.12129,0.00208,0.00208,0.00208
82,8037.28,1.00255,0.56464,1.08088,0.92889,0.73248,0.78119,0.52594,1.06363,0.5143,1.12189,0.001981,0.001981,0.001981
83,8135.25,1.00625,0.56619,1.07955,0.92449,0.73957,0.78236,0.52668,1.06738,0.5125,1.11842,0.001882,0.001882,0.001882
84,8233.08,0.9956,0.56236,1.07418,0.92338,0.73888,0.78209,0.52722,1.06319,0.50752,1.11481,0.001783,0.001783,0.001783
85,8331.01,0.99117,0.55873,1.07163,0.92935,0.73282,0.78021,0.5268,1.06253,0.50828,1.11698,0.001684,0.001684,0.001684
86,8428.95,0.98942,0.551,1.07063,0.92879,0.73422,0.78305,0.52749,1.06139,0.50652,1.11763,0.001585,0.001585,0.001585
87,8527.11,0.98487,0.54463,1.06842,0.92852,0.73802,0.78272,0.52734,1.06054,0.50592,1.11806,0.001486,0.001486,0.001486
88,8624.96,0.99472,0.55332,1.07207,0.92505,0.73834,0.78274,0.5285,1.06325,0.50464,1.11877,0.001387,0.001387,0.001387
89,8722.92,0.98022,0.55138,1.06568,0.92107,0.74147,0.7814,0.52889,1.06106,0.50419,1.11669,0.001288,0.001288,0.001288
