epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,4352.3,1.05246,0.62322,1.04264,0.77026,0.72877,0.77684,0.51939,1.08775,0.56009,1.05598,0.003565,0.003565,0.003565
67,4418.02,1.0445,0.61908,1.03874,0.91856,0.7297,0.77721,0.51779,1.08858,0.56058,1.05172,0.003466,0.003466,0.003466
68,4483.73,1.045,0.617,1.0406,0.92586,0.72444,0.77618,0.51906,1.08805,0.559,1.0547,0.003367,0.003367,0.003367
69,4549.57,1.04281,0.61505,1.03495,0.92262,0.72736,0.77652,0.51925,1.08938,0.55886,1.05566,0.003268,0.003268,0.003268
70,4615.17,1.03714,0.61635,1.03583,0.92123,0.72433,0.77566,0.51796,1.08696,0.55887,1.05442,0.003169,0.003169,0.003169
71,4680.97,1.0314,0.6079,1.03336,0.9204,0.72845,0.77722,0.51833,1.08864,0.5575,1.05147,0.00307,0.00307,0.00307
72,4746.53,1.04102,0.61507,1.03722,0.91906,0.73187,0.77583,0.51834,1.0871,0.55646,1.05425,0.002971,0.002971,0.002971
73,4812.41,1.02923,0.60766,1.03156,0.77858,0.72788,0.77698,0.51842,1.09193,0.55878,1.05547,0.002872,0.002872,0.002872
74,4878.28,1.02753,0.60178,1.03242,0.92297,0.72887,0.77874,0.51957,1.08679,0.55361,1.05259,0.002773,0.002773,0.002773
75,4943.89,1.02592,0.59589,1.02678,0.92179,0.73392,0.77847,0.52056,1.08473,0.55078,1.05254,0.002674,0.002674,0.002674
76,5009.57,1.02224,0.59765,1.03067,0.7781,0.72915,0.7766,0.51946,1.08299,0.5541,1.05216,0.002575,0.002575,0.002575
77,5075.1,1.0217,0.59645,1.03004,0.92426,0.72758,0.77735,0.51836,1.08437,0.55219,1.05236,0.002476,0.002476,0.002476
78,5140.4,1.01502,0.59407,1.02482,0.78053,0.72965,0.77842,0.51956,1.0865,0.54981,1.05106,0.002377,0.002377,0.002377
79,5205.74,1.01712,0.59379,1.02676,0.78264,0.72539,0.77817,0.51929,1.08601,0.55118,1.05444,0.002278,0.002278,0.002278
80,5271.08,1.01709,0.5911,1.02634,0.9195,0.73127,0.77744,0.5192,1.08551,0.54929,1.0533,0.002179,0.002179,0.002179
81,5336.52,1.00897,0.58743,1.02491,0.92135,0.73343,0.77684,0.51847,1.08398,0.55043,1.05221,0.00208,0.00208,0.00208
82,5401.82,1.00862,0.58363,1.02414,0.77808,0.73653,0.77676,0.51942,1.08373,0.54693,1.05234,0.001981,0.001981,0.001981
83,5467.19,1.01162,0.58341,1.0232,0.92686,0.7275,0.77723,0.51799,1.08204,0.54513,1.0527,0.001882,0.001882,0.001882
84,5532.69,0.99881,0.57968,1.01797,0.92293,0.72884,0.77626,0.51897,1.07998,0.54185,1.05164,0.001783,0.001783,0.001783
85,5598.14,0.99724,0.57561,1.01932,0.92286,0.7299,0.77565,0.51825,1.08481,0.54502,1.052,0.001684,0.001684,0.001684
86,5663.76,0.99641,0.57187,1.01621,0.9232,0.73364,0.77886,0.52175,1.08211,0.5441,1.05155,0.001585,0.001585,0.001585
87,5729.54,0.99132,0.56567,1.01136,0.91962,0.73714,0.77665,0.51942,1.08134,0.54207,1.0522,0.001486,0.001486,0.001486
88,5795.21,1.00097,0.57452,1.01603,0.9228,0.73405,0.77789,0.52092,1.08216,0.54172,1.0525,0.001387,0.001387,0.001387
89,5860.77,0.98423,0.56783,1.01123,0.92004,0.73358,0.77754,0.51952,1.08354,0.53955,1.05241,0.001288,0.001288,0.001288
90,5926.32,0.9868,0.56669,1.01824,0.92839,0.7266,0.7774,0.5198,1.08218,0.5433,1.05172,0.001189,0.001189,0.001189
91,5991,0.9623,0.48132,0.99032,0.92026,0.73114,0.77635,0.519,1.08735,0.54526,1.05423,0.00109,0.00109,0.00109
92,6055.16,0.95511,0.47241,0.98916,0.92088,0.73129,0.77597,0.51883,1.08646,0.54689,1.05253,0.000991,0.000991,0.000991
93,6118.95,0.95569,0.47431,0.98803,0.92559,0.72632,0.77547,0.51851,1.08453,0.5437,1.05267,0.000892,0.000892,0.000892
94,6182.83,0.95139,0.47015,0.98733,0.91986,0.73193,0.7756,0.51831,1.08539,0.54495,1.05303,0.000793,0.000793,0.000793
95,6246.65,0.94859,0.46585,0.98653,0.91926,0.73103,0.77549,0.5178,1.08588,0.54389,1.05454,0.000694,0.000694,0.000694
96,6310.43,0.94409,0.46142,0.98147,0.91879,0.73455,0.77724,0.51886,1.0868,0.54345,1.05448,0.000595,0.000595,0.000595
97,6374.38,0.94033,0.46249,0.97907,0.92329,0.73112,0.77647,0.51849,1.08497,0.54305,1.05333,0.000496,0.000496,0.000496
98,6438.15,0.93437,0.4569,0.97737,0.92043,0.73443,0.77512,0.51839,1.08495,0.5411,1.05434,0.000397,0.000397,0.000397
99,6502,0.93596,0.45641,0.97837,0.9212,0.73363,0.776,0.51924,1.08528,0.54057,1.05483,0.000298,0.000298,0.000298
100,6565.85,0.93267,0.4563,0.97996,0.92151,0.73429,0.77652,0.51944,1.08501,0.54021,1.05402,0.000199,0.000199,0.000199
