epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,1424.93,0.97733,0.57632,1.12891,0.87481,0.8932,0.92257,0.6011,1.13658,0.5651,1.23643,0.003664,0.003664,0.003664
66,1446.89,0.97437,0.57061,1.13117,0.87428,0.89482,0.91793,0.59692,1.14632,0.56058,1.23153,0.003565,0.003565,0.003565
67,1468.73,0.97009,0.56932,1.12321,0.85276,0.90451,0.91504,0.59778,1.14213,0.55993,1.24308,0.003466,0.003466,0.003466
68,1490.52,0.95592,0.5692,1.11943,0.87574,0.88256,0.92278,0.59535,1.14218,0.56303,1.24201,0.003367,0.003367,0.003367
69,1512.27,0.94766,0.5559,1.12525,0.88587,0.87763,0.92491,0.59623,1.15506,0.56331,1.25425,0.003268,0.003268,0.003268
70,1534.11,0.95327,0.56065,1.11861,0.8447,0.90664,0.92187,0.59552,1.14313,0.56469,1.24845,0.003169,0.003169,0.003169
71,1555.96,0.93958,0.55437,1.1157,0.87191,0.88671,0.9248,0.60063,1.13256,0.55653,1.23427,0.00307,0.00307,0.00307
72,1577.73,0.94491,0.54903,1.1096,0.8504,0.8987,0.92372,0.60312,1.12442,0.55516,1.22927,0.002971,0.002971,0.002971
73,1599.55,0.94573,0.56038,1.10921,0.84626,0.90509,0.91911,0.60074,1.12983,0.55808,1.23274,0.002872,0.002872,0.002872
74,1621.41,0.9251,0.53725,1.10564,0.85006,0.90451,0.92062,0.59941,1.13828,0.5584,1.2487,0.002773,0.002773,0.002773
75,1643.4,0.91306,0.53088,1.10374,0.87243,0.90005,0.92712,0.60215,1.13416,0.54811,1.24627,0.002674,0.002674,0.002674
76,1665.23,0.92365,0.53202,1.09932,0.87248,0.89602,0.92315,0.59504,1.14979,0.56059,1.24854,0.002575,0.002575,0.002575
77,1686.97,0.92103,0.5444,1.11264,0.88429,0.89193,0.91922,0.59431,1.14259,0.55723,1.24924,0.002476,0.002476,0.002476
78,1708.81,0.91929,0.52664,1.09913,0.87397,0.89476,0.92605,0.60148,1.14624,0.54731,1.25072,0.002377,0.002377,0.002377
79,1730.68,0.91503,0.52815,1.09124,0.87826,0.8875,0.92515,0.60751,1.1278,0.54207,1.23449,0.002278,0.002278,0.002278
80,1752.52,0.9025,0.51942,1.09152,0.88409,0.87774,0.92646,0.60216,1.13397,0.5531,1.24129,0.002179,0.002179,0.002179
81,1774.38,0.90132,0.51407,1.08774,0.86973,0.88705,0.92286,0.59834,1.14569,0.55434,1.2489,0.00208,0.00208,0.00208
82,1796.17,0.89878,0.51543,1.08969,0.85588,0.90676,0.922,0.60049,1.14101,0.5407,1.24381,0.001981,0.001981,0.001981
83,1817.96,0.89793,0.51325,1.0839,0.84604,0.9231,0.92863,0.60617,1.13821,0.55157,1.24082,0.001882,0.001882,0.001882
84,1839.81,0.88909,0.50542,1.08295,0.86567,0.90441,0.92629,0.60087,1.13274,0.5437,1.24318,0.001783,0.001783,0.001783
85,1861.8,0.88713,0.50718,1.07742,0.85527,0.90968,0.92377,0.601,1.14544,0.55246,1.2529,0.001684,0.001684,0.001684
86,1883.67,0.88033,0.49723,1.07542,0.88669,0.88841,0.92763,0.60662,1.12589,0.54218,1.23634,0.001585,0.001585,0.001585
87,1905.57,0.86848,0.49304,1.07331,0.87837,0.89618,0.92684,0.60558,1.13543,0.54354,1.24694,0.001486,0.001486,0.001486
88,1927.43,0.87118,0.49044,1.07219,0.88577,0.87391,0.92732,0.60502,1.13425,0.54182,1.24342,0.001387,0.001387,0.001387
89,1949.23,0.87083,0.49573,1.07663,0.87827,0.89485,0.92566,0.60029,1.13727,0.54154,1.24688,0.001288,0.001288,0.001288
90,1971.02,0.86027,0.48719,1.07554,0.87126,0.90948,0.92671,0.60693,1.1256,0.53652,1.23939,0.001189,0.001189,0.001189
91,1993.21,0.78921,0.40893,1.03015,0.86803,0.90504,0.92732,0.60269,1.13891,0.54157,1.25685,0.00109,0.00109,0.00109
92,2015.01,0.77812,0.39788,1.02483,0.88605,0.89028,0.92685,0.60208,1.13572,0.53751,1.25456,0.000991,0.000991,0.000991
93,2036.76,0.77056,0.39176,1.02125,0.88844,0.87935,0.92379,0.60078,1.13778,0.54007,1.25591,0.000892,0.000892,0.000892
94,2058.56,0.76557,0.3932,1.02304,0.87838,0.88759,0.9249,0.59929,1.13758,0.54481,1.25775,0.000793,0.000793,0.000793
95,2080.52,0.75918,0.38498,1.01344,0.88618,0.88134,0.92679,0.59954,1.13546,0.54279,1.25609,0.000694,0.000694,0.000694
96,2102.32,0.74303,0.37732,1.00222,0.8741,0.88707,0.92681,0.60213,1.13484,0.5402,1.257,0.000595,0.000595,0.000595
97,2124.1,0.74526,0.37998,1.01136,0.86979,0.89705,0.92564,0.60061,1.13615,0.53932,1.26053,0.000496,0.000496,0.000496
98,2145.83,0.74973,0.38289,1.0142,0.86064,0.89778,0.9234,0.60291,1.13424,0.54274,1.25607,0.000397,0.000397,0.000397
99,2167.58,0.74419,0.3837,1.00619,0.875,0.892,0.92798,0.60184,1.13617,0.53992,1.25678,0.000298,0.000298,0.000298
